wall_clock,x,y,z
14:44:10,-25.853,-14.104,0.300
14:44:10,-25.664,-14.228,0.300
14:44:11,-25.323,-13.704,0.300
14:44:11,-25.533,-13.144,0.301
14:44:12,-25.776,-12.990,0.300
14:44:13,-25.624,-13.003,0.300
14:44:13,-25.286,-12.993,0.300
14:44:14,-24.786,-13.123,0.300
14:44:14,-24.505,-13.582,0.300
14:44:15,-25.270,-13.509,0.300
14:44:15,-25.963,-12.622,0.300
14:44:16,-26.655,-12.623,0.300
14:44:16,-26.894,-13.311,0.300
14:44:17,-26.546,-13.489,0.300
14:44:17,-26.793,-14.037,0.300
14:44:18,-27.461,-14.439,0.300
14:44:18,-27.407,-14.254,0.300
14:44:19,-27.939,-13.327,0.300
14:44:19,-28.997,-12.978,0.300
14:44:20,-30.143,-12.402,0.300
14:44:20,-30.419,-12.383,0.300
14:44:21,-30.130,-12.404,0.300
14:44:21,-29.703,-12.398,0.300
14:44:22,-29.008,-12.144,0.300
14:44:22,-28.606,-12.286,0.300
14:44:23,-28.307,-12.517,0.300
14:44:23,-28.367,-12.235,0.300
14:44:24,-27.708,-12.075,0.300
14:44:24,-27.303,-11.617,0.300
14:44:25,-26.473,-11.260,0.301
14:44:25,-25.619,-11.865,0.300
14:44:26,-25.044,-12.742,0.300
14:44:26,-25.222,-13.197,0.300
14:44:27,-25.625,-13.276,0.300
14:44:27,-25.838,-13.656,0.300
14:44:28,-26.277,-14.011,0.300
14:44:28,-26.674,-14.392,0.300
14:44:29,-27.161,-14.566,0.301
14:44:29,-26.984,-14.286,0.300
14:44:30,-25.980,-14.279,0.300
14:44:30,-25.467,-14.442,0.300
14:44:31,-25.063,-14.029,0.300
14:44:31,-24.868,-13.284,0.300
14:44:32,-24.657,-13.035,0.300
14:44:32,-24.523,-12.732,0.300
14:44:33,-24.706,-12.839,0.300
14:44:33,-25.296,-12.857,0.300
14:44:34,-25.354,-12.504,0.300
14:44:34,-25.279,-12.582,0.300
14:44:35,-25.615,-12.610,0.300
14:44:35,-25.529,-12.441,0.300
14:44:36,-25.146,-12.657,0.300
14:44:36,-25.106,-13.161,0.300
14:44:37,-25.162,-13.912,0.300
14:44:37,-25.162,-14.002,0.300
14:44:38,-25.281,-14.320,0.300
14:44:39,-24.800,-14.995,0.300
14:44:39,-24.617,-15.194,0.300
14:44:40,-24.360,-15.284,0.300
14:44:40,-24.269,-15.530,0.301
14:44:41,-24.145,-15.704,0.300
14:44:41,-23.592,-15.227,0.300
14:44:42,-22.685,-15.151,0.300
14:44:42,-21.845,-15.468,0.300
14:44:43,-20.936,-15.565,0.300
14:44:43,-21.196,-15.149,0.300
14:44:44,-21.302,-14.887,0.300
14:44:44,-21.136,-14.403,0.300
14:44:45,-21.473,-14.861,0.301
14:44:45,-21.318,-15.832,0.300
14:44:46,-20.630,-16.456,0.300
14:44:46,-20.139,-16.030,0.300
14:44:47,-19.327,-15.919,0.300
14:44:47,-18.645,-16.118,0.300
14:44:48,-17.906,-17.088,0.300
14:44:48,-17.043,-17.297,0.300
14:44:49,-16.302,-16.514,0.300
14:44:49,-16.162,-15.568,0.300
14:44:50,-16.361,-14.775,0.300
14:44:50,-15.937,-14.211,0.300
14:44:51,-15.738,-14.397,0.300
14:44:51,-15.724,-14.318,0.300
14:44:52,-16.006,-14.396,0.300
14:44:52,-16.493,-13.891,0.300
14:44:53,-17.302,-13.225,0.300
14:44:53,-18.530,-12.411,0.300
14:44:54,-19.787,-12.534,0.300
14:44:54,-20.399,-12.692,0.300
14:44:55,-21.137,-12.862,0.300
14:44:55,-21.606,-13.214,0.300
14:44:56,-21.982,-13.496,0.300
14:44:56,-22.118,-13.764,0.300
14:44:57,-22.361,-14.374,0.300
14:44:57,-22.349,-14.420,0.300
14:44:58,-22.291,-14.303,0.300
14:44:58,-21.858,-14.094,0.300
14:44:59,-21.505,-14.327,0.300
14:44:59,-21.305,-14.324,0.301
