wall_clock,x,y,z
14:51:45,4.143,1.209,0.672
14:51:46,4.150,1.205,0.680
14:51:46,4.158,1.201,0.686
14:51:47,4.163,1.198,0.688
14:51:47,4.163,1.197,0.686
14:51:48,4.162,1.196,0.681
14:51:48,4.160,1.194,0.677
14:51:49,4.156,1.196,0.675
14:51:49,4.151,1.200,0.677
14:51:50,4.144,1.204,0.682
14:51:50,4.139,1.206,0.691
14:51:51,4.136,1.206,0.699
14:51:51,4.134,1.208,0.704
14:51:52,4.131,1.211,0.705
14:51:52,4.127,1.212,0.707
14:51:53,4.126,1.210,0.708
14:51:53,4.129,1.207,0.710
14:51:54,4.135,1.203,0.713
14:51:54,4.144,1.197,0.720
14:51:55,4.156,1.193,0.728
14:51:55,4.168,1.190,0.734
14:51:56,4.175,1.190,0.737
14:51:56,4.178,1.193,0.737
14:51:57,4.178,1.196,0.736
14:51:58,4.176,1.197,0.731
14:51:58,4.173,1.200,0.724
14:51:59,4.170,1.202,0.719
14:51:59,4.170,1.202,0.714
14:52:00,4.173,1.202,0.710
14:52:00,4.178,1.201,0.707
14:52:01,4.181,1.200,0.707
14:52:01,4.184,1.196,0.708
14:52:02,4.186,1.190,0.708
14:52:02,4.189,1.183,0.704
14:52:03,4.192,1.177,0.702
14:52:03,4.193,1.171,0.699
14:52:04,4.195,1.165,0.696
14:52:04,4.194,1.156,0.694
14:52:05,4.190,1.148,0.694
